Suburb,Latitude,Longitude,Venue,Category,Main Category
Bankstown,-33.914589999999976,151.0342800000001,LeWrap,Fast Food Restaurant,Food
Bankstown,-33.914589999999976,151.0342800000001,Priceline,Pharmacy,Shop & Service
Bar Beach,-32.93824999999998,151.76849000000004,Bar Beach,Beach,Outdoors & Recreation
Bar Beach,-32.93824999999998,151.76849000000004,Bar Beach Kiosk,Fast Food Restaurant,Food
Bar Beach,-32.93824999999998,151.76849000000004,Howzat,Gym / Fitness Center,Outdoors & Recreation
Bar Beach,-32.93824999999998,151.76849000000004,Swell@Bar Beach Espresso Bar,Café,Food
Bar Beach,-32.93824999999998,151.76849000000004,Hubro,Coffee Shop,Food
Bar Beach,-32.93824999999998,151.76849000000004,Harris Farm Markets,Fruit & Vegetable Store,Shop & Service
Bar Beach,-32.93824999999998,151.76849000000004,Empire Park,Park,Outdoors & Recreation
Bar Beach,-32.93824999999998,151.76849000000004,The Essential Ingredient,Food & Drink Shop,Shop & Service
Bardwell Park,-33.93200999999993,151.12570000000005,Pinocchio Caffe,Café,Food
Bardwell Park,-33.93200999999993,151.12570000000005,Earlwood-Bardwell Park RSL,Bar,Nightlife Spot
Bardwell Park,-33.93200999999993,151.12570000000005,Bardwell Park Station,Train Station,Travel & Transport
Bardwell Park,-33.93200999999993,151.12570000000005,New Age Health And Fitness,Gym,Outdoors & Recreation
Bardwell Park,-33.93200999999993,151.12570000000005,Girrahween Park,Park,Outdoors & Recreation
Bardwell Valley,-33.93712999999997,151.13305000000003,Bardwell Valley Parklands,Playground,Outdoors & Recreation
Bardwell Valley,-33.93712999999997,151.13305000000003,Coolibah Reserve,Park,Outdoors & Recreation
Bardwell Valley,-33.93712999999997,151.13305000000003,Straightline Fencing Group pty ltd,Building,Professional & Other Places
Bardwell Valley,-33.93712999999997,151.13305000000003,Silver Jubilee Park,Park,Outdoors & Recreation
Bargo,-34.28939999999995,150.57932000000002,BP,Gas Station,Shop & Service
Bargo,-34.28939999999995,150.57932000000002,Bargo Hotel,Pub,Nightlife Spot
Bargo,-34.28939999999995,150.57932000000002,Mark’s @ Bargo,Café,Food
Bargo,-34.28939999999995,150.57932000000002,Rita’s Chicken & Seafood,Food,Food
Bargo,-34.28939999999995,150.57932000000002,Bargo Station,Train Station,Travel & Transport
Barrack Heights,-34.56209999999993,150.85836000000006,Mumma's Fish & Chips,Seafood Restaurant,Food
Barrack Heights,-34.56209999999993,150.85836000000006,Caltex Barrack Heights,Gas Station,Shop & Service
Barrack Heights,-34.56209999999993,150.85836000000006,Shellharbour Tenpin Bowl,Bowling Alley,Arts & Entertainment
Barrack Heights,-34.56209999999993,150.85836000000006,Shellharbour Bowl,Bowling Alley,Arts & Entertainment
Bass Hill,-33.89850999999993,150.99494000000004,Kmart Bass Hill,Discount Store,Shop & Service
Bass Hill,-33.89850999999993,150.99494000000004,Oporto,Fast Food Restaurant,Food
Bass Hill,-33.89850999999993,150.99494000000004,Anytime Fitness,Gym,Outdoors & Recreation
Bass Hill,-33.89850999999993,150.99494000000004,Hungry Jack's,Burger Joint,Food
Bass Hill,-33.89850999999993,150.99494000000004,Woolworths,Grocery Store,Shop & Service
Bass Hill,-33.89850999999993,150.99494000000004,Domino's Pizza,Pizza Place,Food
Bass Hill,-33.89850999999993,150.99494000000004,Subway,Sandwich Place,Food
Bass Hill,-33.89850999999993,150.99494000000004,Target,Big Box Store,Shop & Service
Bass Hill,-33.89850999999993,150.99494000000004,Bass Hill Plaza,Shopping Mall,Shop & Service
Bass Hill,-33.89850999999993,150.99494000000004,ALDI,Grocery Store,Shop & Service
Bass Hill,-33.89850999999993,150.99494000000004,Wendy's,Ice Cream Shop,Food
Bass Hill,-33.89850999999993,150.99494000000004,The Bakery's King Patisserie,Café,Food
Bateau Bay,-33.38269999999994,151.4783500000001,Café Mocha,Café,Food
Bateau Bay,-33.38269999999994,151.4783500000001,Bateau Bay Beach,Surf Spot,Outdoors & Recreation
Bateau Bay,-33.38269999999994,151.4783500000001,Bateau Bay Tenpin Bowling,Bowling Alley,Arts & Entertainment
Bateau Bay,-33.38269999999994,151.4783500000001,Bateau Bay Golf Range,Golf Course,Outdoors & Recreation
Baulkham Hills,-33.75758999999995,150.9896000000001,Little Rock Cafe,Café,Food
Baulkham Hills,-33.75758999999995,150.9896000000001,Anytime Fitness,Gym,Outdoors & Recreation
Baulkham Hills,-33.75758999999995,150.9896000000001,KFC,Fast Food Restaurant,Food
Baulkham Hills,-33.75758999999995,150.9896000000001,Coles,Supermarket,Shop & Service
Baulkham Hills,-33.75758999999995,150.9896000000001,Stockland Baulkham Hills,Shopping Mall,Shop & Service
Baulkham Hills,-33.75758999999995,150.9896000000001,Millone's Ristorante & Bar,Italian Restaurant,Food
Baulkham Hills,-33.75758999999995,150.9896000000001,Cellarbrations,Liquor Store,Shop & Service
Bayview,-33.656769999999945,151.29458000000008,Bayview Foreshore Walk,Trail,Outdoors & Recreation
Bayview,-33.656769999999945,151.29458000000008,Stowaway Cafe,Café,Food
Bayview,-33.656769999999945,151.29458000000008,Bayview Marina,Harbor / Marina,Outdoors & Recreation
Bayview,-33.656769999999945,151.29458000000008,Bayview Anchorge Marina,Boat or Ferry,Travel & Transport
Beacon Hill,-33.752579999999966,151.26125000000005,McDonald's,Fast Food Restaurant,Food
Beacon Hill,-33.752579999999966,151.26125000000005,Governor Phillip lookout,Scenic Lookout,Outdoors & Recreation
Beacon Hill,-33.752579999999966,151.26125000000005,Tristram Road Playing Fields,Soccer Field,Outdoors & Recreation
Beacon Hill,-33.752579999999966,151.26125000000005,RK Roofing Sydney,Home Service,Shop & Service
Beaconsfield,-33.912499999999966,151.2005600000001,Draft Coffee Roasters,Café,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Adamo's Pasta,Italian Restaurant,Food
Beaconsfield,-33.912499999999966,151.2005600000001,L'Americano,Café,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Seasoning Thai,Thai Restaurant,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Allpress Espresso,Coffee Shop,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Little ME Coffee,Coffee Shop,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Zeus Street Greek,Souvlaki Shop,Food
Beaconsfield,-33.912499999999966,151.2005600000001,The Coffee Roaster,Coffee Shop,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Da Mario,Italian Restaurant,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Black Gold Espresso,Coffee Shop,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Aquaristic Aquarium,Pet Store,Shop & Service
Beaconsfield,-33.912499999999966,151.2005600000001,"NINOU - Boulangerie, Pâtisserie and Viennoiserie",Bakery,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Crust Gourmet Pizza Bar,Pizza Place,Food
Beaconsfield,-33.912499999999966,151.2005600000001,5th Earl,Café,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Mentmore & Morley,Café,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Subway,Sandwich Place,Food
Beaconsfield,-33.912499999999966,151.2005600000001,Jaycar Electronics,Electronics Store,Shop & Service
Beaconsfield,-33.912499999999966,151.2005600000001,IGA Rosebery,Grocery Store,Shop & Service
Beaconsfield,-33.912499999999966,151.2005600000001,Power Golf,Sporting Goods Shop,Shop & Service
Beaconsfield,-33.912499999999966,151.2005600000001,Liquor Emporium,Liquor Store,Shop & Service
Beaumont Hills,-33.70497999999998,150.94128000000012,Beaumont Hilltop,Lake,Outdoors & Recreation
Beaumont Hills,-33.70497999999998,150.94128000000012,DCA Computers,Electronics Store,Shop & Service
Beaumont Hills,-33.70497999999998,150.94128000000012,Turkey's Nest Reserve,Park,Outdoors & Recreation
Beecroft,-33.74968999999993,151.0646200000001,Cafe Longshot,Café,Food
Beecroft,-33.74968999999993,151.0646200000001,Chicken & Fishhead,Café,Food
Beecroft,-33.74968999999993,151.0646200000001,Woolworths,Supermarket,Shop & Service
Beecroft,-33.74968999999993,151.0646200000001,Yummy Kitchens,Chinese Restaurant,Food
Beecroft,-33.74968999999993,151.0646200000001,Beehive Cafe,Café,Food
Beecroft,-33.74968999999993,151.0646200000001,Beecroft Gourmet Chicken & Salads,Fast Food Restaurant,Food
Beecroft,-33.74968999999993,151.0646200000001,Positano Cafe Pizzeria,Pizza Place,Food
Beecroft,-33.74968999999993,151.0646200000001,Cafe Bela,Café,Food
Beecroft,-33.74968999999993,151.0646200000001,Beecroft Village,Shopping Mall,Shop & Service
Beecroft,-33.74968999999993,151.0646200000001,Beecroft Place,Shopping Mall,Shop & Service
Beecroft,-33.74968999999993,151.0646200000001,Chalio's Thai Restaurant,Thai Restaurant,Food
Beecroft,-33.74968999999993,151.0646200000001,Beecroft Village Bakehouse,Bakery,Food
Beecroft,-33.74968999999993,151.0646200000001,Beecroft Village Green,Park,Outdoors & Recreation
Beecroft,-33.74968999999993,151.0646200000001,Vintage Cellars,Liquor Store,Shop & Service
Belfield,-33.90459999999996,151.08504000000005,Mancini's Pizzeria,Pizza Place,Food
Belfield,-33.90459999999996,151.08504000000005,BP,Gas Station,Shop & Service
Belfield,-33.90459999999996,151.08504000000005,Belfield Charcoal BBQ House,BBQ Joint,Food
Belfield,-33.90459999999996,151.08504000000005,Pizza Hut Belfield,Pizza Place,Food
Belfield,-33.90459999999996,151.08504000000005,Natures Best,Farmers Market,Shop & Service
Belfield,-33.90459999999996,151.08504000000005,Allysons,Middle Eastern Restaurant,Food
Belfield,-33.90459999999996,151.08504000000005,Café Belfield*,Café,Food
Belfield,-33.90459999999996,151.08504000000005,Brick Lane N12,Café,Food
Belfield,-33.90459999999996,151.08504000000005,Belfield,Outdoors & Recreation,Outdoors & Recreation
Bella Vista,-33.73795999999993,150.95551000000015,Piccolo Me,Café,Food
Bella Vista,-33.73795999999993,150.95551000000015,Boing Central,Athletics & Sports,Outdoors & Recreation
Bella Vista,-33.73795999999993,150.95551000000015,Bella Vista Farm,Farm,Outdoors & Recreation
Bella Vista,-33.73795999999993,150.95551000000015,Verandah Cafe,Café,Food
Bella Vista,-33.73795999999993,150.95551000000015,Woolworths Gym,Gym,Outdoors & Recreation
Bella Vista,-33.73795999999993,150.95551000000015,Maurice's Cafe,Coffee Shop,Food
Bellbird,-32.86018999999993,151.32005000000004,carmichael park,Playground,Outdoors & Recreation
Bellevue Hill,-33.87884999999994,151.2540700000001,Anytime Hot Water,Waterfront,Outdoors & Recreation
Bellevue Hill,-33.87884999999994,151.2540700000001,Crave Pasta Deli,Café,Food
Bellevue Hill,-33.87884999999994,151.2540700000001,Corkscrew Cellars,Liquor Store,Shop & Service
Bellevue Hill,-33.87884999999994,151.2540700000001,Creme Brulee Cafe,Café,Food
Belmont,-33.036009999999976,151.6602600000001,Gunyah Hotel,Hotel Bar,Nightlife Spot
Belmont,-33.036009999999976,151.6602600000001,Deck 56,Café,Food
Belmont,-33.036009999999976,151.6602600000001,Subway,Sandwich Place,Food
Belmont,-33.036009999999976,151.6602600000001,Woolworths,Supermarket,Shop & Service
Belmont,-33.036009999999976,151.6602600000001,Cafe Macquarie,Café,Food
Belmont,-33.036009999999976,151.6602600000001,Belmont Citi Centre,Shopping Mall,Shop & Service
Belmont,-33.036009999999976,151.6602600000001,Belmont Central Shopping Centre,Shopping Mall,Shop & Service
Belmont,-33.036009999999976,151.6602600000001,Coles,Grocery Store,Shop & Service
Belmont,-33.036009999999976,151.6602600000001,Amazing Noodle,Noodle House,Food
Belmont,-33.036009999999976,151.6602600000001,Belmont Sporties,Bowling Alley,Arts & Entertainment
Belmont,-33.036009999999976,151.6602600000001,ALDI,Grocery Store,Shop & Service
Belmont,-33.036009999999976,151.6602600000001,Common Circus,Coffee Shop,Food
Belmont,-33.036009999999976,151.6602600000001,KFC,Fast Food Restaurant,Food
Belmont,-33.036009999999976,151.6602600000001,Sesames on the Lake,Asian Restaurant,Food
Belmont,-33.036009999999976,151.6602600000001,McDonald's,Fast Food Restaurant,Food
Belmore,-33.919219999999946,151.09312000000008,Yiro Yiro,Greek Restaurant,Food
Belmore,-33.919219999999946,151.09312000000008,Belmore Awafy,Middle Eastern Restaurant,Food
Belmore,-33.919219999999946,151.09312000000008,Belmore Sports Ground,Football Stadium,Arts & Entertainment
Belmore,-33.919219999999946,151.09312000000008,Jobel's Cafe,Café,Food
Belmore,-33.919219999999946,151.09312000000008,Charcoal Chickens,Fast Food Restaurant,Food
Belmore,-33.919219999999946,151.09312000000008,Sushi Bluefin,Japanese Restaurant,Food
Belmore,-33.919219999999946,151.09312000000008,New Uncle's Bakery,Middle Eastern Restaurant,Food
Belmore,-33.919219999999946,151.09312000000008,Luu Tuong Ky2 Bread & Cake,Bakery,Food
Belmore,-33.919219999999946,151.09312000000008,Belmore Cakes,Bakery,Food
Belrose,-33.72856999999993,151.22090000000003,Belrose IGA Plus Liquor,Grocery Store,Shop & Service
Belrose,-33.72856999999993,151.22090000000003,Total Print Management,Print Shop,Shop & Service
Belrose,-33.72856999999993,151.22090000000003,Melrose Nissan Cafe,Café,Food
Belrose,-33.72856999999993,151.22090000000003,Rampai's Thai Kitchen,Thai Restaurant,Food
Berala,-33.869189999999946,151.0348600000001,Woolworths,Supermarket,Shop & Service
Berala,-33.869189999999946,151.0348600000001,Ollegil,Korean Restaurant,Food
Berala,-33.869189999999946,151.0348600000001,Gloria Jean's Coffees,Coffee Shop,Food
Berala,-33.869189999999946,151.0348600000001,Ziyafet Restaurant,Middle Eastern Restaurant,Food
Berala,-33.869189999999946,151.0348600000001,Pure Thai,Thai Restaurant,Food
Berala,-33.869189999999946,151.0348600000001,Golden Lea Bakery,Bakery,Food
Berala,-33.869189999999946,151.0348600000001,Azura Hair Studio,Cosmetics Shop,Shop & Service
Berala,-33.869189999999946,151.0348600000001,Berala Station,Train Station,Travel & Transport
Berala,-33.869189999999946,151.0348600000001,EB Games,Video Game Store,Shop & Service
Berkeley Vale,-33.341819999999984,151.4312500000001,Anything Wet,Construction & Landscaping,Shop & Service
Berowra,-33.623639999999966,151.15048000000004,Subway,Sandwich Place,Food
Berowra,-33.623639999999966,151.15048000000004,Berowra Park,Soccer Field,Outdoors & Recreation
Berowra,-33.623639999999966,151.15048000000004,Berowra Chinese Restaurant,Chinese Restaurant,Food
Berowra,-33.623639999999966,151.15048000000004,BWS,Liquor Store,Shop & Service
Berowra,-33.623639999999966,151.15048000000004,Berowra Take Away Food,Fast Food Restaurant,Food
Berowra,-33.623639999999966,151.15048000000004,Berowra Top Of The Ridge Cakes And Pies,Bakery,Food
Berowra,-33.623639999999966,151.15048000000004,Berowra Pizza Restaurant,Pizza Place,Food
Berowra,-33.623639999999966,151.15048000000004,Platforms 1 & 2,Platform,Travel & Transport
Berowra,-33.623639999999966,151.15048000000004,Berowra Station Bus Stop,Bus Station,Travel & Transport
Berowra,-33.623639999999966,151.15048000000004,Platform 3,Platform,Travel & Transport
Berowra,-33.623639999999966,151.15048000000004,Berowra Community Hall,Park,Outdoors & Recreation
Berowra,-33.623639999999966,151.15048000000004,Berowra Station,Train Station,Travel & Transport
Berowra Heights,-33.61167999999998,151.13769000000005,IGA Berowra,Grocery Store,Shop & Service
Berowra Heights,-33.61167999999998,151.13769000000005,Berowra Village Tavern,Pub,Nightlife Spot
Berowra Heights,-33.61167999999998,151.13769000000005,Absolute Thai Restaurant,Thai Restaurant,Food
Berowra Heights,-33.61167999999998,151.13769000000005,Berowra True Taste,Burger Joint,Food
Berowra Heights,-33.61167999999998,151.13769000000005,Cafe Laurella Berowra,Café,Food
Berowra Heights,-33.61167999999998,151.13769000000005,Coles,Supermarket,Shop & Service
Berowra Heights,-33.61167999999998,151.13769000000005,Michel's Patisserie,Coffee Shop,Food
Berowra Heights,-33.61167999999998,151.13769000000005,Berowra Village Shopping Centre,Shopping Mall,Shop & Service
Berowra Heights,-33.61167999999998,151.13769000000005,Bambinos Pizza And Pasta,Pizza Place,Food
Berowra Waters,-33.60266986699997,151.12139706300002,Berowra Waters Ferry,Boat or Ferry,Travel & Transport
Berowra Waters,-33.60266986699997,151.12139706300002,Berowra Waters Fish Cafe,Seafood Restaurant,Food
Berowra Waters,-33.60266986699997,151.12139706300002,Berowra Waters Fish and Chips,Seafood Restaurant,Food
Berowra Waters,-33.60266986699997,151.12139706300002,Berowra Waters,Harbor / Marina,Outdoors & Recreation
Berrilee,-33.614229999999964,151.10279000000003,Mulawa Arabs Stable,Stables,Outdoors & Recreation
Berry,-34.774999999999984,150.69296000000008,The Famous Berry Donut Van,Donut Shop,Food
Berry,-34.774999999999984,150.69296000000008,Hungry Duck,Asian Restaurant,Food
Berry,-34.774999999999984,150.69296000000008,Milkwood Bakery,Bakery,Food
Berry,-34.774999999999984,150.69296000000008,The Berry Tea Shop,Tea Room,Food
Berry,-34.774999999999984,150.69296000000008,Il Locale,Coffee Shop,Food
Berry,-34.774999999999984,150.69296000000008,Berry Markets,Flea Market,Shop & Service
Berry,-34.774999999999984,150.69296000000008,Berry Bakery,Bakery,Food
Berry,-34.774999999999984,150.69296000000008,Our Book Shop & Cafe,Bookstore,Shop & Service
Berry,-34.774999999999984,150.69296000000008,Great Southern Hotel,Pub,Nightlife Spot
Berry,-34.774999999999984,150.69296000000008,IGA Berry,Grocery Store,Shop & Service
Berry,-34.774999999999984,150.69296000000008,The Burrows,Café,Food
Berry,-34.774999999999984,150.69296000000008,Berry Hotel,Hotel Bar,Nightlife Spot
Berry,-34.774999999999984,150.69296000000008,Precinct Galleries,Art Gallery,Arts & Entertainment
Berry,-34.774999999999984,150.69296000000008,Berry Bottleshop,Liquor Store,Shop & Service
Berry,-34.774999999999984,150.69296000000008,The Emporium Food Co.,Café,Food
Berry,-34.774999999999984,150.69296000000008,Sew & Tell,Arts & Crafts Store,Shop & Service
Beverley Park,-33.975469999999966,151.1319000000001,UOW Jubilee Oval,Football Stadium,Arts & Entertainment
Beverley Park,-33.975469999999966,151.1319000000001,Crown Dragon Restaurant,Dim Sum Restaurant,Food
Beverley Park,-33.975469999999966,151.1319000000001,St George Leagues Club,Sports Bar,Nightlife Spot
Beverley Park,-33.975469999999966,151.1319000000001,Dragons Retail Store,Sporting Goods Shop,Shop & Service
